seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr5	65017786	65018310	525	*	X07169	57486	65018023	65125111	107089	+	0	overlapStart	0	NLN
chr5	65221452	65221798	347	*	X07170	55914	65222382	65376851	154470	+	583	upstream	583	ERBIN
chr5	65439886	65440141	256	*	X07171	140890	65440046	65479444	39399	+	0	overlapStart	0	SREK1
chr5	67510977	67511657	681	*	X07174	5295	67511584	67597649	86066	+	0	overlapStart	0	PIK3R1
chr5	68389578	68389915	338	*	X07176	64924	68389776	68426899	37124	+	0	overlapStart	0	SLC30A5
chr5	68462604	68463046	443	*	X07177	891	68462837	68474070	11234	+	0	overlapStart	0	CCNB1
chr5	68513473	68513705	233	*	X07178	92259	68513573	68525985	12413	+	0	overlapStart	0	MRPS36
chr5	68530552	68530762	211	*	X07180	1022	68530622	68573257	42636	+	0	overlapStart	0	CDK7
chr5	68665257	68665738	482	*	X07181	5884	68665124	68710630	45507	+	0	inside	132	RAD17
chr5	68665257	68665738	482	*	X07181	6880	68647553	68665840	18288	-	0	inside	101	TAF9
chr5	68710732	68711207	476	*	X07182	153562	68710939	68738984	28046	+	0	overlapStart	0	MARVELD2
chr5	68788301	68788631	331	*	X07183	100506658	68788119	68853931	65813	+	0	inside	181	OCLN
chr5	70882938	70883335	398	*	X07184	64087	70883115	70954530	71416	+	0	overlapStart	0	MCCC2
chr5	71616035	71616232	198	*	X07186	23107	71515236	71616084	100849	-	0	overlapStart	0	MRPS27
chr5	71616035	71616232	198	*	X07186	79810	71616200	71656038	39839	+	0	overlapStart	0	PTCD2
chr5	72112189	72112652	464	*	X07187	3842	72112418	72210215	97798	+	0	overlapStart	0	TNPO1
chr5	72251549	72251921	373	*	X07188	115548	72251808	72386349	134542	+	0	overlapStart	0	FCHO2
chr5	72794061	72794263	203	*	X07191	689	72794250	72801448	7199	+	0	overlapStart	0	BTF3
chr5	72861411	72861728	318	*	X07193	57763	72848025	72861511	13487	-	0	overlapStart	0	ANKRA2
chr5	72861411	72861728	318	*	X07193	84135	72861598	72877794	16197	+	0	overlapStart	0	UTP15
chr5	72921707	72922268	562	*	X07194	64283	72921983	73237818	315836	+	0	overlapStart	0	ARHGEF28
chr5	74807381	74807805	425	*	X07197	10087	74666928	74807806	140879	-	0	inside	0	CERT1
chr5	74807381	74807805	425	*	X07197	51426	74807657	74895646	87990	+	0	overlapStart	0	POLK
chr5	75013083	75013536	454	*	X07198	134359	74970024	75013313	43290	-	0	overlapStart	0	POC5
chr5	76114546	76115073	528	*	X07199	2150	76114833	76131140	16308	+	0	overlapStart	0	F2RL1
chr5	76787889	76788477	589	*	X07200	55255	76728069	76788332	60264	-	0	overlapStart	0	WDR41
chr5	77071988	77072304	317	*	X07201	6902	76986995	77072185	85191	-	0	overlapStart	0	TBCA
chr5	77590432	77590741	310	*	X07202	8546	77298150	77590579	292430	-	0	overlapStart	0	AP3B1
chr5	77656171	77656462	292	*	X07203	9522	77656339	77776562	120224	+	0	overlapStart	0	SCAMP1
chr5	79551794	79552131	338	*	X07207	256987	79407050	79551898	144849	-	0	overlapStart	0	SERINC5
chr5	79703583	79703993	411	*	X07208	9765	79703838	79775498	71661	+	0	overlapStart	0	ZFYVE16
chr5	79783665	79784187	523	*	X07209	167555	79783800	79838382	54583	+	0	overlapStart	0	FAM151B
chr5	79950817	79950970	154	*	X07210	1719	79922045	79950800	28756	-	16	upstream	16	DHFR
chr5	81046887	81047403	517	*	X07211	23635	80713179	81047072	333894	-	0	overlapStart	0	SSBP2
chr5	81267728	81268248	521	*	X07212	83734	81267844	81551216	283373	+	0	overlapStart	0	ATG10
chr5	82373076	82373420	345	*	X07213	153339	82348665	82373272	24608	-	0	overlapStart	0	TMEM167A
chr5	82373076	82373420	345	*	X07213	7518	82373317	82649579	276263	+	0	overlapStart	0	XRCC4
chr5	86563493	86563747	255	*	X07214	5921	86564070	86687743	123674	+	322	upstream	322	RASA1
chr5	86708558	86708952	395	*	X07215	902	86687311	86708850	21540	-	0	overlapStart	0	CCNH
chr5	87564598	87564950	353	*	X07216	100505894	87564699	87732491	167793	+	0	overlapStart	0	TMEM161B-AS1
chr5	87564598	87564950	353	*	X07216	153396	87491023	87564665	73643	-	0	overlapStart	0	TMEM161B
chr5	89770486	89770769	284	*	X07217	10622	89770681	89810369	39689	+	0	overlapStart	0	POLR3G
chr5	89770486	89770769	284	*	X07217	153364	89754020	89770585	16566	-	0	overlapStart	0	MBLAC2
chr5	89825215	89825697	483	*	X07218	116068	89811445	89825401	13957	-	0	overlapStart	0	LYSMD3
chr5	90675832	90676298	467	*	X07219	100129716	90676164	90716532	40369	+	0	overlapStart	0	ARRDC3-AS1
chr5	90679109	90679439	331	*	X07221	57561	90664541	90679149	14609	-	0	overlapStart	0	ARRDC3
chr5	94982323	94982679	357	*	X07222	317671	94982481	94992849	10369	+	0	overlapStart	0	RFESD
chr5	95297367	95298059	693	*	X07223	22936	95220802	95297775	76974	-	0	overlapStart	0	ELL2
chr5	95997618	95998053	436	*	X07224	831	95997741	96115299	117559	+	0	overlapStart	0	CAST
chr5	96270409	96271235	827	*	X07228	4012	96271346	96365115	93770	+	110	upstream	110	LNPEP
chr5	96271470	96271867	398	*	X07229	4012	96271346	96365115	93770	+	0	inside	123	LNPEP
chr5	98109102	98109386	285	*	X07230	503569	98105322	98108788	3467	-	313	upstream	313	RGMB-AS1
chr5	98264533	98265059	527	*	X07231	100289230	98264838	98266713	1876	+	0	overlapStart	0	LOC100289230
chr5	102455878	102456122	245	*	X07232	23262	102455958	102539224	83267	+	0	overlapStart	0	PPIP5K2
chr5	102455878	102456122	245	*	X07232	54826	102421704	102455842	34139	-	35	upstream	35	GIN1
chr5	102594131	102594264	134	*	X07233	90355	102594442	102614361	19920	+	177	upstream	177	MACIR
chr5	102594309	102594622	314	*	X07234	90355	102594442	102614361	19920	+	0	overlapStart	0	MACIR
chr5	108745584	108746132	549	*	X07236	9867	108670410	108745675	75266	-	0	overlapStart	0	PJA2
chr5	109024904	109025335	432	*	X07237	4124	109025156	109203429	178274	+	0	overlapStart	0	MAN2A1
chr5	110848084	110848493	410	*	X07238	100505678	110847924	111075423	227500	+	0	inside	159	STARD4-AS1
chr5	110848084	110848493	410	*	X07238	134429	110834022	110848233	14212	-	0	overlapStart	0	STARD4
chr5	111496430	111496577	148	*	X07239	114915	111496223	111498198	1976	+	0	inside	206	EPB41L4A-AS1
chr5	111496430	111496577	148	*	X07239	654322	111497182	111497314	133	+	604	upstream	604	SNORA13
chr5	112043045	112043308	264	*	X07240	324	112043202	112181936	138735	+	0	overlapStart	0	APC
chr5	112312127	112312549	423	*	X07241	167227	112312407	112357892	45486	+	0	overlapStart	0	DCP2
chr5	112849226	112849573	348	*	X07242	64848	112849391	112930984	81594	+	0	overlapStart	0	YTHDC2
chr5	114632020	114632400	381	*	X07245	153733	114602885	114632458	29574	-	0	inside	57	CCDC112
chr5	114880268	114880532	265	*	X07246	56929	114856608	114880591	23984	-	0	inside	58	FEM1C
chr5	114880648	114880811	164	*	X07247	56929	114856608	114880591	23984	-	56	upstream	56	FEM1C
chr5	114961533	114962036	504	*	X07248	100302736	114914339	114961876	47538	-	0	overlapStart	0	TMED7-TICAM2
chr5	114961533	114962036	504	*	X07248	51014	114948905	114961876	12972	-	0	overlapStart	0	TMED7
chr5	115177379	115177737	359	*	X07249	1176	115177619	115249778	72160	+	0	overlapStart	0	AP3S1
chr5	115177379	115177737	359	*	X07249	9140	115163894	115177548	13655	-	0	overlapStart	0	ATG12
chr5	118323970	118324448	479	*	X07250	285605	118172569	118324240	151672	-	0	overlapStart	0	DTWD2
chr5	118406539	118407006	468	*	X07251	1657	118406900	118584822	177923	+	0	overlapStart	0	DMXL1
chr5	118604067	118604635	569	*	X07252	25816	118604418	118730294	125877	+	0	overlapStart	0	TNFAIP8
chr5	118788172	118788562	391	*	X07254	3295	118788138	118878030	89893	+	0	inside	33	HSD17B4
chr5	122758859	122759356	498	*	X07255	153241	122680579	122759286	78708	-	0	overlapStart	0	CEP120
chr5	122847668	122847955	288	*	X07256	1456	122847793	122952738	104946	+	0	overlapStart	0	CSNK1G3
chr5	126112279	126112829	551	*	X07259	4001	126112315	126172712	60398	+	0	overlapStart	0	LMNB1
chr5	126366170	126366245	76	*	X07261	115123	126203406	126366500	163095	-	0	inside	254	MARCHF3
chr5	126366319	126366633	315	*	X07262	115123	126203406	126366500	163095	-	0	overlapStart	0	MARCHF3
chr5	126853203	126853244	42	*	X07263	133619	126853309	126890780	37472	+	64	upstream	64	PRRC1
chr5	126853257	126853503	247	*	X07264	133619	126853309	126890780	37472	+	0	overlapStart	0	PRRC1
chr5	127418696	127419500	805	*	X07265	644873	127276132	127419299	143168	-	0	overlapStart	0	LINC01184
chr5	127418696	127419500	805	*	X07265	6558	127419483	127525380	105898	+	0	overlapStart	0	SLC12A2
chr5	128430152	128430265	114	*	X07266	51015	128430442	128449719	19278	+	176	upstream	176	ISOC1
chr5	128430400	128430448	49	*	X07267	51015	128430442	128449719	19278	+	0	overlapStart	0	ISOC1
chr5	130500760	130501097	338	*	X07269	3094	130494976	130501041	6066	-	0	overlapStart	0	HINT1
chr5	130506351	130506484	134	*	X07270	90624	130506641	130541119	34479	+	156	upstream	156	LYRM7
chr5	130506584	130506758	175	*	X07271	90624	130506641	130541119	34479	+	0	overlapStart	0	LYRM7
chr5	130599447	130599830	384	*	X07272	56990	130599702	130730382	130681	+	0	overlapStart	0	CDC42SE2
chr5	131132602	131133105	504	*	X07274	51735	130759614	131132756	373143	-	0	overlapStart	0	RAPGEF6
chr5	131132602	131133105	504	*	X07274	96459	130977407	131132756	155350	-	0	overlapStart	0	FNIP1
chr5	131629398	131629718	321	*	X07276	6583	131630145	131679899	49755	+	426	upstream	426	SLC22A4
chr5	131629720	131630329	610	*	X07277	6583	131630145	131679899	49755	+	0	overlapStart	0	SLC22A4
chr5	131705198	131705535	338	*	X07278	553103	131646969	131705608	58640	-	0	inside	72	MIR3936HG
chr5	131705198	131705535	338	*	X07278	6584	131705401	131731306	25906	+	0	overlapStart	0	SLC22A5
chr5	131746335	131746774	440	*	X07281	441108	131746465	131822549	76085	+	0	overlapStart	0	IRF1-AS1
chr5	131831419	131831776	358	*	X07283	3659	131776132	131831259	55128	-	159	upstream	159	IRF1
chr5	131831789	131832287	499	*	X07284	3659	131776132	131831259	55128	-	529	upstream	529	IRF1
chr5	131832463	131832806	344	*	X07285	3659	131776132	131831259	55128	-	1203	upstream	1203	IRF1
chr5	132073048	132073455	408	*	X07287	11127	132028323	132073265	44943	-	0	overlapStart	0	KIF3A
chr5	132202085	132202519	435	*	X07288	2661	132196878	132202576	5699	-	0	inside	56	GDF9
chr5	132202085	132202519	435	*	X07288	27089	132202319	132204536	2218	+	0	overlapStart	0	UQCRQ
chr5	132299185	132299727	543	*	X07289	27125	132211071	132299354	88284	-	0	overlapStart	0	AFF4
chr5	132362036	132362360	325	*	X07290	54819	132332678	132362240	29563	-	0	overlapStart	0	ZCCHC10
chr5	132387454	132387835	382	*	X07291	3308	132387662	132440709	53048	+	0	overlapStart	0	HSPA4
chr5	133304280	133304526	247	*	X07293	56951	133291198	133304406	13209	-	0	overlapStart	0	C5orf15
chr5	133450026	133450444	419	*	X07294	6932	133450402	133483920	33519	+	0	overlapStart	0	TCF7
chr5	133512593	133512791	199	*	X07295	6500	133492082	133512724	20643	-	0	overlapStart	0	SKP1
chr5	133561673	133562352	680	*	X07296	5515	133532148	133561950	29803	-	0	overlapStart	0	PPP2CA
chr5	133706669	133707166	498	*	X07297	51265	133541305	133706735	165431	-	0	overlapStart	0	CDKL3
chr5	133706669	133707166	498	*	X07297	7320	133706870	133727799	20930	+	0	overlapStart	0	UBE2B
chr5	133984228	133984605	378	*	X07301	10802	133984475	134063601	79127	+	0	overlapStart	0	SEC24A
chr5	134073903	134074305	403	*	X07302	819	134074170	134087850	13681	+	0	overlapStart	0	CAMLG
chr5	134094208	134094541	334	*	X07303	9879	134094461	134166812	72352	+	0	overlapStart	0	DDX46
chr5	134181495	134181881	387	*	X07304	134553	134181370	134195425	14056	+	0	inside	124	C5orf24
chr5	134240233	134240918	686	*	X07305	84105	134240810	134298336	57527	+	0	overlapStart	0	PCBD2
chr5	135468407	135468608	202	*	X07311	4090	135468536	135518422	49887	+	0	overlapStart	0	SMAD5
chr5	137089909	137090539	631	*	X07312	10949	137087073	137090039	2967	-	0	overlapStart	0	HNRNPA0
chr5	137688242	137688350	109	*	X07315	51780	137688285	137772716	84432	+	0	overlapStart	0	KDM3B
chr5	137799725	137800965	1241	*	X07316	1958	137801181	137805004	3824	+	215	upstream	215	EGR1
chr5	137878833	137879272	440	*	X07318	2107	137841782	137878989	37208	-	0	overlapStart	0	ETF1
chr5	137911128	137911678	551	*	X07319	3313	137890571	137911318	20748	-	0	overlapStart	0	HSPA9
chr5	138089040	138089283	244	*	X07320	1495	138089107	138270723	181617	+	0	overlapStart	0	CTNNA1
chr5	138533896	138534275	380	*	X07321	64374	138282410	138534065	251656	-	0	overlapStart	0	SIL1
chr5	138609651	138609929	279	*	X07322	724102	138609441	138618873	9433	+	0	inside	209	SNHG4
chr5	138609651	138609929	279	*	X07322	9782	138609441	138667366	57926	+	0	inside	209	MATR3
chr5	138677221	138677609	389	*	X07323	51247	138677519	138705409	27891	+	0	overlapStart	0	PAIP2
chr5	138739416	138739921	506	*	X07324	202051	138732255	138739776	7522	-	0	overlapStart	0	SPATA24
chr5	138940594	138941122	529	*	X07325	7322	138940751	139008018	67268	+	0	overlapStart	0	UBE2D2
chr5	139487174	139487829	656	*	X07328	100505636	139482507	139487597	5091	-	0	overlapStart	0	MALINC1
chr5	139493545	139493716	172	*	X07329	5813	139493708	139499001	5294	+	0	overlapStart	0	PURA
chr5	139554530	139554897	368	*	X07330	84418	139554653	139663119	108467	+	0	overlapStart	0	CYSTM1
chr5	139726060	139726510	451	*	X07331	1839	139712428	139726188	13761	-	0	overlapStart	0	HBEGF
chr5	139780546	139780853	308	*	X07332	404734	139781399	139929163	147765	+	545	upstream	545	ANKHD1-EIF4EBP3
chr5	139780546	139780853	308	*	X07332	54882	139781399	139919441	138043	+	545	upstream	545	ANKHD1
chr5	139781058	139781217	160	*	X07333	404734	139781399	139929163	147765	+	181	upstream	181	ANKHD1-EIF4EBP3
chr5	139781058	139781217	160	*	X07333	54882	139781399	139919441	138043	+	181	upstream	181	ANKHD1
chr5	139781322	139781517	196	*	X07334	404734	139781399	139929163	147765	+	0	overlapStart	0	ANKHD1-EIF4EBP3
chr5	139781322	139781517	196	*	X07334	54882	139781399	139919441	138043	+	0	overlapStart	0	ANKHD1
chr5	139927137	139927333	197	*	X07335	8637	139927251	139929163	1913	+	0	overlapStart	0	EIF4EBP3
chr5	139943957	139944454	498	*	X07337	10307	139937853	139944189	6337	-	0	overlapStart	0	APBB3
chr5	139943957	139944454	498	*	X07337	113829	139944420	139948683	4264	+	0	overlapStart	0	SLC35A4
chr5	140018885	140019131	247	*	X07338	55374	140019012	140024989	5978	+	0	overlapStart	0	TMCO6
chr5	140027168	140027420	253	*	X07339	3550	140027384	140042065	14682	+	0	overlapStart	0	IK
chr5	140027168	140027420	253	*	X07339	4695	140024948	140027370	2423	-	0	overlapStart	0	NDUFA2
chr5	140044134	140044508	375	*	X07340	54853	140044384	140050553	6170	+	0	overlapStart	0	WDR55
chr5	140070779	140071239	461	*	X07341	23438	140071018	140078890	7873	+	0	overlapStart	0	HARS2
chr5	140070779	140071239	461	*	X07341	3035	140053490	140071312	17823	-	0	inside	72	HARS1
chr5	140855313	140855380	68	*	X07343	5098	140855569	140892548	36980	+	188	upstream	188	PCDHGC3
chr5	140855513	140855636	124	*	X07344	5098	140855569	140892548	36980	+	0	overlapStart	0	PCDHGC3
chr5	140998480	140998708	229	*	X07345	1729	140894588	140998622	104035	-	0	overlapStart	0	DIAPH1
chr5	140998787	140998935	149	*	X07346	1729	140894588	140998622	104035	-	164	upstream	164	DIAPH1
chr5	141016321	141016703	383	*	X07347	285613	141016517	141020631	4115	+	0	overlapStart	0	RELL2
chr5	141016321	141016703	383	*	X07347	8841	141000443	141016423	15981	-	0	overlapStart	0	HDAC3
chr5	141061789	141062106	318	*	X07348	64411	141032968	141061800	28833	-	0	overlapStart	0	ARAP3
chr5	141303379	141303858	480	*	X07352	9812	141303385	141321612	18228	+	0	overlapStart	0	DELE1
chr5	141392514	141392808	295	*	X07354	10007	141380234	141392620	12387	-	0	overlapStart	0	GNPDA1
chr5	141488155	141488753	599	*	X07355	80762	141488324	141534008	45685	+	0	overlapStart	0	NDFIP1
chr5	142149728	142149771	44	*	X07358	23092	142150292	142608572	458281	+	520	upstream	520	ARHGAP26
chr5	142149889	142150124	236	*	X07359	23092	142150292	142608572	458281	+	167	upstream	167	ARHGAP26
chr5	143550108	143550470	363	*	X07361	57528	143550437	143856944	306508	+	0	overlapStart	0	KCTD16
chr5	143550108	143550470	363	*	X07361	81555	143537723	143550278	12556	-	0	overlapStart	0	YIPF5
chr5	145214898	145215092	195	*	X07362	153768	145138582	145214899	76318	-	0	overlapStart	0	PRELID2
chr5	145562096	145562453	358	*	X07364	51520	145492589	145562294	69706	-	0	overlapStart	0	LARS1
chr5	145582925	145583379	455	*	X07365	54439	145583163	145668784	85622	+	0	overlapStart	0	RBM27
chr5	145826518	145826524	7	*	X07366	10915	145826873	145891069	64197	+	348	upstream	348	TCERG1
chr5	145826752	145826990	239	*	X07367	10915	145826873	145891069	64197	+	0	overlapStart	0	TCERG1
chr5	147763322	147763582	261	*	X07368	81545	147763498	147822399	58902	+	0	overlapStart	0	FBXO38
chr5	148205652	148206001	350	*	X07369	154	148206156	148208197	2042	+	154	upstream	154	ADRB2
chr5	148206167	148206335	169	*	X07370	154	148206156	148208197	2042	+	0	inside	10	ADRB2
chr5	148442523	148442836	314	*	X07376	79628	147929700	148442737	513038	-	0	overlapStart	0	SH3TC2
chr5	148724865	148725233	369	*	X07377	134266	148724977	148734146	9170	+	0	overlapStart	0	GRPEL2
chr5	148737550	148737656	107	*	X07378	78991	148737570	148749221	11652	+	0	overlapStart	0	PCYOX1L
chr5	148930900	148931575	676	*	X07381	1452	148875457	148931115	55659	-	0	overlapStart	0	CSNK1A1
chr5	149340090	149340484	395	*	X07388	1836	149340300	149366963	26664	+	0	overlapStart	0	SLC26A2
chr5	149379863	149380421	559	*	X07389	22993	149380169	149432706	52538	+	0	overlapStart	0	HMGXB3
chr5	149736947	149737385	439	*	X07393	6949	149737202	149779871	42670	+	0	overlapStart	0	TCOF1
chr5	149877120	149877495	376	*	X07395	3340	149877340	149937773	60434	+	0	overlapStart	0	NDST1
chr5	150632226	150632312	87	*	X07402	2760	150632613	150649953	17341	+	300	upstream	300	GM2A
chr5	150632602	150632802	201	*	X07403	2760	150632613	150649953	17341	+	0	overlapStart	0	GM2A
chr5	151138099	151138402	304	*	X07406	475	151122383	151138210	15828	-	0	overlapStart	0	ATOX1
chr5	151150854	151151713	860	*	X07407	100652758	151149354	151151069	1716	-	0	overlapStart	0	LOC100652758
chr5	151150854	151151713	860	*	X07407	10146	151151476	151184915	33440	+	0	overlapStart	0	G3BP1
chr5	153825267	153825645	379	*	X07408	386627	153769329	153825382	56054	-	0	overlapStart	0	SAP30L-AS1
chr5	153825267	153825645	379	*	X07408	79685	153825517	153840613	15097	+	0	overlapStart	0	SAP30L
chr5	154237250	154237549	300	*	X07413	9337	154237809	154256352	18544	+	259	upstream	259	CNOT8
chr5	154237705	154238238	534	*	X07414	9337	154237809	154256352	18544	+	0	overlapStart	0	CNOT8
chr5	154317666	154317995	330	*	X07415	25929	154266976	154317776	50801	-	0	overlapStart	0	GEMIN5
chr5	157158603	157158868	266	*	X07418	54974	157158323	157166772	8450	+	0	inside	279	THG1L
chr5	157170663	157170836	174	*	X07419	134353	157170755	157183746	12992	+	0	overlapStart	0	LSM11
chr5	158636548	158636886	339	*	X07420	153830	158584417	158637061	52645	-	0	inside	174	RNF145
chr5	159546382	159546501	120	*	X07422	114825	159502892	159546452	43561	-	0	overlapStart	0	PWWP2A
chr5	162864399	162864637	239	*	X07425	900	162864577	162875205	10629	+	0	overlapStart	0	CCNG1
chr5	162887357	162887664	308	*	X07426	134492	162880586	162887143	6558	-	213	upstream	213	NUDCD2
chr5	162887357	162887664	308	*	X07426	3161	162887517	162918953	31437	+	0	overlapStart	0	HMMR
chr5	167718418	167718772	355	*	X07428	23286	167719065	167899308	180244	+	292	upstream	292	WWC1
chr5	168006243	168007041	799	*	X07430	79646	167982628	168006614	23987	-	0	overlapStart	0	PANK3
chr5	170814405	170814875	471	*	X07432	100500831	170813660	170813764	105	-	640	upstream	640	MIR3912
chr5	170814405	170814875	471	*	X07432	4869	170814708	170837888	23181	+	0	overlapStart	0	NPM1
chr5	171433599	171434148	550	*	X07433	23291	171288556	171433877	145322	-	0	overlapStart	0	FBXW11
chr5	171615122	171615561	440	*	X07435	6793	171469074	171615346	146273	-	0	overlapStart	0	STK10
chr5	172410629	172410859	231	*	X07437	8992	172410763	172461900	51138	+	0	overlapStart	0	ATP6V0E1
chr5	172483139	172483227	89	*	X07438	153222	172483355	172566291	82937	+	127	upstream	127	CREBRF
chr5	172483331	172483434	104	*	X07439	153222	172483355	172566291	82937	+	0	overlapStart	0	CREBRF
chr5	173314754	173315363	610	*	X07442	80315	173315331	173387313	71983	+	0	overlapStart	0	CPEB4
chr5	175788697	175789075	379	*	X07443	57179	175773066	175788809	15744	-	0	overlapStart	0	KIAA1191
chr5	175815601	175815802	202	*	X07444	192286	175815784	175816751	968	+	0	overlapStart	0	HIGD2A
chr5	175815601	175815802	202	*	X07444	51491	175810940	175815763	4824	-	0	overlapStart	0	NOP16
chr5	175815892	175816300	409	*	X07445	192286	175815784	175816751	968	+	0	inside	107	HIGD2A
chr5	175815892	175816300	409	*	X07445	51491	175810940	175815763	4824	-	128	upstream	128	NOP16
chr5	175843345	175843611	267	*	X07446	1212	175819456	175843570	24115	-	0	overlapStart	0	CLTB
